出售單位,發電設備,購買者,能源類型,供電種類,總移轉量(MWh),成交日期,成交移轉量(MWh),成交記錄原文
天能綠電股份有限公司,嘉元光能源科技有限公司(嘉元光-屏東市工業三路屋頂型太陽光電案場),矽格股份有限公司,太陽能,轉供,91.224,2026-05-20,35.639,於 2026-05-20 移轉 35.639 MWh
天能綠電股份有限公司,旭奕光電有限公司(旭奕光電-屏東新園990-1地面型太陽光電案場),矽格股份有限公司,太陽能,轉供,26.201,2026-03-04,7.757,於 2026-03-04 移轉 7.757 MWh
天能綠電股份有限公司,旭奕光電有限公司(旭奕光電-屏東新園990-1地面型太陽光電案場),矽格股份有限公司,太陽能,轉供,26.201,2026-04-01,7.667,於 2026-04-01 移轉 7.667 MWh
天能綠電股份有限公司,旭奕光電有限公司(旭奕光電-屏東新園990-1地面型太陽光電案場),矽格股份有限公司,太陽能,轉供,26.201,2026-05-20,10.777,於 2026-05-20 移轉 10.777 MWh
天能綠電股份有限公司,好強的電有限公司(好強的電-屏東枋寮134-2地面型太陽光電案場),矽格股份有限公司,太陽能,轉供,106.523,2026-03-04,31.778,於 2026-03-04 移轉 31.778 MWh
天能綠電股份有限公司,好強的電有限公司(好強的電-屏東枋寮134-2地面型太陽光電案場),矽格股份有限公司,太陽能,轉供,106.523,2026-04-01,32.536,於 2026-04-01 移轉 32.536 MWh
天能綠電股份有限公司,好強的電有限公司(好強的電-屏東枋寮134-2地面型太陽光電案場),矽格股份有限公司,太陽能,轉供,106.523,2026-05-20,42.209,於 2026-05-20 移轉 42.209 MWh
天能綠電股份有限公司,好強的電有限公司(好強的電-屏東枋寮134-3地面型太陽光電案場),矽格股份有限公司,太陽能,轉供,84.625,2026-03-04,25.38,於 2026-03-04 移轉 25.38 MWh
天能綠電股份有限公司,好強的電有限公司(好強的電-屏東枋寮134-3地面型太陽光電案場),矽格股份有限公司,太陽能,轉供,84.625,2026-04-01,25.861,於 2026-04-01 移轉 25.861 MWh
天能綠電股份有限公司,好強的電有限公司(好強的電-屏東枋寮134-3地面型太陽光電案場),矽格股份有限公司,太陽能,轉供,84.625,2026-05-20,33.384,於 2026-05-20 移轉 33.384 MWh
天能綠電股份有限公司,好強的電有限公司(好強的電-屏東枋寮134-4地面型太陽光電案場),矽格股份有限公司,太陽能,轉供,95.8,2026-03-04,28.527,於 2026-03-04 移轉 28.527 MWh
天能綠電股份有限公司,好強的電有限公司(好強的電-屏東枋寮134-4地面型太陽光電案場),矽格股份有限公司,太陽能,轉供,95.8,2026-04-01,29.11,於 2026-04-01 移轉 29.11 MWh
天能綠電股份有限公司,好強的電有限公司(好強的電-屏東枋寮134-4地面型太陽光電案場),矽格股份有限公司,太陽能,轉供,95.8,2026-05-20,38.163,於 2026-05-20 移轉 38.163 MWh
天能綠電股份有限公司,旭奕光電有限公司(旭奕光電-屏東內埔隘寮649-4地面型太陽光電案場),矽格股份有限公司,太陽能,轉供,29.977,2026-03-04,9.7,於 2026-03-04 移轉 9.7 MWh
天能綠電股份有限公司,旭奕光電有限公司(旭奕光電-屏東內埔隘寮649-4地面型太陽光電案場),矽格股份有限公司,太陽能,轉供,29.977,2026-04-01,8.57,於 2026-04-01 移轉 8.57 MWh
天能綠電股份有限公司,旭奕光電有限公司(旭奕光電-屏東內埔隘寮649-4地面型太陽光電案場),矽格股份有限公司,太陽能,轉供,29.977,2026-05-20,11.707,於 2026-05-20 移轉 11.707 MWh
天能綠電股份有限公司,旭奕光電有限公司(旭奕光電-屏東內埔隘寮324-19地面型太陽光電案場),矽格股份有限公司,太陽能,轉供,29.036,2026-03-04,9.647,於 2026-03-04 移轉 9.647 MWh
天能綠電股份有限公司,旭奕光電有限公司(旭奕光電-屏東內埔隘寮324-19地面型太陽光電案場),矽格股份有限公司,太陽能,轉供,29.036,2026-04-01,8.03,於 2026-04-01 移轉 8.03 MWh
天能綠電股份有限公司,旭奕光電有限公司(旭奕光電-屏東內埔隘寮324-19地面型太陽光電案場),矽格股份有限公司,太陽能,轉供,29.036,2026-05-20,11.359,於 2026-05-20 移轉 11.359 MWh
天能綠電股份有限公司,旭奕光電有限公司(旭奕光電-屏東內埔隘寮384-19地面型太陽光電案場),矽格股份有限公司,太陽能,轉供,28.712,2026-03-04,9.449,於 2026-03-04 移轉 9.449 MWh
天能綠電股份有限公司,旭奕光電有限公司(旭奕光電-屏東內埔隘寮384-19地面型太陽光電案場),矽格股份有限公司,太陽能,轉供,28.712,2026-04-01,8.166,於 2026-04-01 移轉 8.166 MWh
天能綠電股份有限公司,旭奕光電有限公司(旭奕光電-屏東內埔隘寮384-19地面型太陽光電案場),矽格股份有限公司,太陽能,轉供,28.712,2026-05-20,11.097,於 2026-05-20 移轉 11.097 MWh
天能綠電股份有限公司,風昇光電股份有限公司(風昇光電-屏東內埔隘寮324-8地面型太陽光電案場),矽格股份有限公司,太陽能,轉供,27.485,2026-03-04,9,於 2026-03-04 移轉 9 MWh
天能綠電股份有限公司,風昇光電股份有限公司(風昇光電-屏東內埔隘寮324-8地面型太陽光電案場),矽格股份有限公司,太陽能,轉供,27.485,2026-04-01,7.569,於 2026-04-01 移轉 7.569 MWh
天能綠電股份有限公司,風昇光電股份有限公司(風昇光電-屏東內埔隘寮324-8地面型太陽光電案場),矽格股份有限公司,太陽能,轉供,27.485,2026-05-20,10.916,於 2026-05-20 移轉 10.916 MWh
天能綠電股份有限公司,風昇光電股份有限公司(風昇光電-屏東內埔隘寮649-6地面型太陽光電案場),矽格股份有限公司,太陽能,轉供,28.359,2026-03-04,8.891,於 2026-03-04 移轉 8.891 MWh
天能綠電股份有限公司,風昇光電股份有限公司(風昇光電-屏東內埔隘寮649-6地面型太陽光電案場),矽格股份有限公司,太陽能,轉供,28.359,2026-04-01,8.223,於 2026-04-01 移轉 8.223 MWh
天能綠電股份有限公司,風昇光電股份有限公司(風昇光電-屏東內埔隘寮649-6地面型太陽光電案場),矽格股份有限公司,太陽能,轉供,28.359,2026-05-20,11.245,於 2026-05-20 移轉 11.245 MWh
天能綠電股份有限公司,風昇光電股份有限公司(風昇光電-屏東內埔隘寮384-20地面型太陽光電案場),矽格股份有限公司,太陽能,轉供,28.222,2026-03-04,8.913,於 2026-03-04 移轉 8.913 MWh
天能綠電股份有限公司,風昇光電股份有限公司(風昇光電-屏東內埔隘寮384-20地面型太陽光電案場),矽格股份有限公司,太陽能,轉供,28.222,2026-04-01,8.125,於 2026-04-01 移轉 8.125 MWh
天能綠電股份有限公司,風昇光電股份有限公司(風昇光電-屏東內埔隘寮384-20地面型太陽光電案場),矽格股份有限公司,太陽能,轉供,28.222,2026-05-20,11.184,於 2026-05-20 移轉 11.184 MWh
天能綠電股份有限公司,梁慶道(梁慶道-屏東長治昌榮927地面型太陽光電案場),矽格股份有限公司,太陽能,轉供,27.902,2026-03-04,9.277,於 2026-03-04 移轉 9.277 MWh
天能綠電股份有限公司,梁慶道(梁慶道-屏東長治昌榮927地面型太陽光電案場),矽格股份有限公司,太陽能,轉供,27.902,2026-04-01,8.252,於 2026-04-01 移轉 8.252 MWh
天能綠電股份有限公司,梁慶道(梁慶道-屏東長治昌榮927地面型太陽光電案場),矽格股份有限公司,太陽能,轉供,27.902,2026-05-20,10.373,於 2026-05-20 移轉 10.373 MWh
天能綠電股份有限公司,閎均光電有限公司(閎均光電-屏東內埔復興994地面型太陽光電案場),矽格股份有限公司,太陽能,轉供,33.916,2026-03-04,10.618,於 2026-03-04 移轉 10.618 MWh
天能綠電股份有限公司,閎均光電有限公司(閎均光電-屏東內埔復興994地面型太陽光電案場),矽格股份有限公司,太陽能,轉供,33.916,2026-04-01,10.13,於 2026-04-01 移轉 10.13 MWh
天能綠電股份有限公司,閎均光電有限公司(閎均光電-屏東內埔復興994地面型太陽光電案場),矽格股份有限公司,太陽能,轉供,33.916,2026-05-20,13.168,於 2026-05-20 移轉 13.168 MWh
天能綠電股份有限公司,閎均光電有限公司(閎均光電-屏東內埔隘寮324-18地面型太陽光電案場),矽格股份有限公司,太陽能,轉供,26.565,2026-03-04,8.865,於 2026-03-04 移轉 8.865 MWh
天能綠電股份有限公司,閎均光電有限公司(閎均光電-屏東內埔隘寮324-18地面型太陽光電案場),矽格股份有限公司,太陽能,轉供,26.565,2026-04-01,7.273,於 2026-04-01 移轉 7.273 MWh
天能綠電股份有限公司,閎均光電有限公司(閎均光電-屏東內埔隘寮324-18地面型太陽光電案場),矽格股份有限公司,太陽能,轉供,26.565,2026-05-20,10.427,於 2026-05-20 移轉 10.427 MWh
天能綠電股份有限公司,閎均光電有限公司(閎均光電-屏東內埔隘寮384-4地面型太陽光電案場),矽格股份有限公司,太陽能,轉供,28.597,2026-03-04,9.344,於 2026-03-04 移轉 9.344 MWh
天能綠電股份有限公司,閎均光電有限公司(閎均光電-屏東內埔隘寮384-4地面型太陽光電案場),矽格股份有限公司,太陽能,轉供,28.597,2026-04-01,8.176,於 2026-04-01 移轉 8.176 MWh
天能綠電股份有限公司,閎均光電有限公司(閎均光電-屏東內埔隘寮384-4地面型太陽光電案場),矽格股份有限公司,太陽能,轉供,28.597,2026-05-20,11.077,於 2026-05-20 移轉 11.077 MWh
天能綠電股份有限公司,閎均光電有限公司(閎均光電-屏東內埔隘寮231-4地面型太陽光電案場),矽格股份有限公司,太陽能,轉供,97.925,2026-03-04,29.944,於 2026-03-04 移轉 29.944 MWh
天能綠電股份有限公司,閎均光電有限公司(閎均光電-屏東內埔隘寮231-4地面型太陽光電案場),矽格股份有限公司,太陽能,轉供,97.925,2026-04-01,30.289,於 2026-04-01 移轉 30.289 MWh
天能綠電股份有限公司,閎均光電有限公司(閎均光電-屏東內埔隘寮231-4地面型太陽光電案場),矽格股份有限公司,太陽能,轉供,97.925,2026-05-20,37.692,於 2026-05-20 移轉 37.692 MWh
天能綠電股份有限公司,嘉士達綠能有限公司(嘉士達-屏東枋寮中寮134地面型太陽光電案場),矽格股份有限公司,太陽能,轉供,101.151,2026-03-04,28.439,於 2026-03-04 移轉 28.439 MWh
天能綠電股份有限公司,嘉士達綠能有限公司(嘉士達-屏東枋寮中寮134地面型太陽光電案場),矽格股份有限公司,太陽能,轉供,101.151,2026-04-01,31.441,於 2026-04-01 移轉 31.441 MWh
天能綠電股份有限公司,嘉士達綠能有限公司(嘉士達-屏東枋寮中寮134地面型太陽光電案場),矽格股份有限公司,太陽能,轉供,101.151,2026-05-20,41.271,於 2026-05-20 移轉 41.271 MWh
天能綠電股份有限公司,嘉元光能源科技有限公司(嘉元光-屏東枋寮中寮134-1地面型太陽光電案場),矽格股份有限公司,太陽能,轉供,98.338,2026-03-04,27.727,於 2026-03-04 移轉 27.727 MWh
天能綠電股份有限公司,嘉元光能源科技有限公司(嘉元光-屏東枋寮中寮134-1地面型太陽光電案場),矽格股份有限公司,太陽能,轉供,98.338,2026-04-01,30.781,於 2026-04-01 移轉 30.781 MWh
天能綠電股份有限公司,嘉元光能源科技有限公司(嘉元光-屏東枋寮中寮134-1地面型太陽光電案場),矽格股份有限公司,太陽能,轉供,98.338,2026-05-20,39.83,於 2026-05-20 移轉 39.83 MWh
天能綠電股份有限公司,輝煌綠能股份有限公司(輝煌-祐金企業屋頂型太陽光電案場),台灣福雷電子股份有限公司,太陽能,轉供,9.417,2026-03-04,2.779,於 2026-03-04 移轉 2.779 MWh
天能綠電股份有限公司,輝煌綠能股份有限公司(輝煌-祐金企業屋頂型太陽光電案場),台灣福雷電子股份有限公司,太陽能,轉供,9.417,2026-04-01,6.638,於 2026-04-01 移轉 6.638 MWh
天能綠電股份有限公司,輝煌綠能股份有限公司(輝煌-政德製藥屋頂型太陽光電案場),台灣福雷電子股份有限公司,太陽能,轉供,43.671,2026-04-01,43.671,於 2026-04-01 移轉 43.671 MWh
天能綠電股份有限公司,輝煌綠能股份有限公司(輝煌-張新傳屋頂型太陽光電案場),台灣福雷電子股份有限公司,太陽能,轉供,14.493,2026-03-04,7.412,於 2026-03-04 移轉 7.412 MWh
天能綠電股份有限公司,輝煌綠能股份有限公司(輝煌-張新傳屋頂型太陽光電案場),台灣福雷電子股份有限公司,太陽能,轉供,14.493,2026-04-01,7.081,於 2026-04-01 移轉 7.081 MWh
天能綠電股份有限公司,輝煌綠能股份有限公司(輝煌-詳賀曾詠詳屋頂型太陽光電案場),台灣福雷電子股份有限公司,太陽能,轉供,17.671,2026-04-01,17.671,於 2026-04-01 移轉 17.671 MWh
天能綠電股份有限公司,輝煌綠能股份有限公司(輝煌-玉井國中1期地面&屋頂型太陽光電案場),台灣福雷電子股份有限公司,太陽能,轉供,34.091,2026-04-01,34.091,於 2026-04-01 移轉 34.091 MWh
天能綠電股份有限公司,郡都開發股份有限公司(郡都-臺中市梧棲區向上路9段321巷28號(祐強)),英業達股份有限公司,太陽能,轉供,33.586,2026-03-04,9.693,於 2026-03-04 移轉 9.693 MWh
天能綠電股份有限公司,郡都開發股份有限公司(郡都-臺中市梧棲區向上路9段321巷28號(祐強)),英業達股份有限公司,太陽能,轉供,33.586,2026-04-01,10.365,於 2026-04-01 移轉 10.365 MWh
天能綠電股份有限公司,郡都開發股份有限公司(郡都-臺中市梧棲區向上路9段321巷28號(祐強)),英業達股份有限公司,太陽能,轉供,33.586,2026-05-20,13.528,於 2026-05-20 移轉 13.528 MWh
天能綠電股份有限公司,郡都開發股份有限公司(郡都-屏東縣枋寮鄉北玄段0310、0311地號（一二期）),英業達股份有限公司,太陽能,轉供,242.462,2026-03-04,72.25,於 2026-03-04 移轉 72.25 MWh
天能綠電股份有限公司,郡都開發股份有限公司(郡都-屏東縣枋寮鄉北玄段0310、0311地號（一二期）),英業達股份有限公司,太陽能,轉供,242.462,2026-04-01,70.968,於 2026-04-01 移轉 70.968 MWh
天能綠電股份有限公司,郡都開發股份有限公司(郡都-屏東縣枋寮鄉北玄段0310、0311地號（一二期）),英業達股份有限公司,太陽能,轉供,242.462,2026-05-20,99.244,於 2026-05-20 移轉 99.244 MWh
天能綠電股份有限公司,福泰紡織股份有限公司(郡都-彰化縣二水鄉新鼻子頭段927地號（聚泰地面型）),英業達股份有限公司,太陽能,轉供,33.922,2026-03-04,9.773,於 2026-03-04 移轉 9.773 MWh
天能綠電股份有限公司,福泰紡織股份有限公司(郡都-彰化縣二水鄉新鼻子頭段927地號（聚泰地面型）),英業達股份有限公司,太陽能,轉供,33.922,2026-04-01,10.79,於 2026-04-01 移轉 10.79 MWh
天能綠電股份有限公司,福泰紡織股份有限公司(郡都-彰化縣二水鄉新鼻子頭段927地號（聚泰地面型）),英業達股份有限公司,太陽能,轉供,33.922,2026-05-20,13.359,於 2026-05-20 移轉 13.359 MWh
天能綠電股份有限公司,郡都開發股份有限公司(郡都-彰化縣二水鄉南通路一段20巷50號（聚泰屋頂型）),英業達股份有限公司,太陽能,轉供,50.326,2026-03-04,14.903,於 2026-03-04 移轉 14.903 MWh
天能綠電股份有限公司,郡都開發股份有限公司(郡都-彰化縣二水鄉南通路一段20巷50號（聚泰屋頂型）),英業達股份有限公司,太陽能,轉供,50.326,2026-04-01,16.079,於 2026-04-01 移轉 16.079 MWh
天能綠電股份有限公司,郡都開發股份有限公司(郡都-彰化縣二水鄉南通路一段20巷50號（聚泰屋頂型）),英業達股份有限公司,太陽能,轉供,50.326,2026-05-20,19.344,於 2026-05-20 移轉 19.344 MWh
天能綠電股份有限公司,輝煌綠能股份有限公司(輝煌-玉井國中2、3、4期太陽光電案場),台灣福雷電子股份有限公司,太陽能,轉供,60.278,2026-04-01,60.278,於 2026-04-01 移轉 60.278 MWh
