公司,售電業者,出售單位,發電設備,購買者,成交紀錄
台汽電綠能股份有限公司,旭忠能源股份有限公司(旭忠能源正新橡膠2-1、2-2),台汽電綠能股份有限公司,旭忠能源正新橡膠2-1、2-2,友達光電股份有限公司,於 2026-05-20 移轉 111.041 MWh
台汽電綠能股份有限公司,旭忠能源股份有限公司(旭忠能源正新橡膠3),台汽電綠能股份有限公司,旭忠能源正新橡膠3,友達光電股份有限公司,於 2026-03-11 移轉 27.294 MWh
台汽電綠能股份有限公司,旭忠能源股份有限公司(旭忠能源正新橡膠3),台汽電綠能股份有限公司,旭忠能源正新橡膠3,友達光電股份有限公司,於 2026-04-15 移轉 33.327 MWh
台汽電綠能股份有限公司,旭忠能源股份有限公司(旭忠能源正新橡膠3),台汽電綠能股份有限公司,旭忠能源正新橡膠3,友達光電股份有限公司,於 2026-05-20 移轉 41.537 MWh
台汽電綠能股份有限公司,旭忠能源股份有限公司(旭忠能源正新橡膠4),台汽電綠能股份有限公司,旭忠能源正新橡膠4,友達光電股份有限公司,於 2026-03-11 移轉 9.802 MWh
台汽電綠能股份有限公司,旭忠能源股份有限公司(旭忠能源正新橡膠4),台汽電綠能股份有限公司,旭忠能源正新橡膠4,友達光電股份有限公司,於 2026-04-15 移轉 12.975 MWh
台汽電綠能股份有限公司,旭忠能源股份有限公司(旭忠能源正新橡膠4),台汽電綠能股份有限公司,旭忠能源正新橡膠4,友達光電股份有限公司,於 2026-05-20 移轉 17.264 MWh
台汽電綠能股份有限公司,旭忠能源股份有限公司(旭忠能源和美整治地),台汽電綠能股份有限公司,旭忠能源和美整治地,友達光電股份有限公司,於 2026-03-11 移轉 44.094 MWh
台汽電綠能股份有限公司,旭忠能源股份有限公司(旭忠能源和美整治地),台汽電綠能股份有限公司,旭忠能源和美整治地,友達光電股份有限公司,於 2026-04-15 移轉 48.039 MWh
台汽電綠能股份有限公司,旭忠能源股份有限公司(旭忠能源和美整治地),台汽電綠能股份有限公司,旭忠能源和美整治地,友達光電股份有限公司,於 2026-05-20 移轉 66.078 MWh
台汽電綠能股份有限公司,弘泰能源股份有限公司(弘泰能源群創T1(1~4)),台汽電綠能股份有限公司,弘泰能源群創T1(1~4),協勝發鋼鐵廠股份有限公司,於 2026-03-11 移轉 0.016 MWh
台灣碳資產電業股份有限公司,存量能源股份有限公司(存量能源-台中靖鎰電廠),台灣碳資產電業股份有限公司,存量能源-台中靖鎰電廠,華南商業銀行股份有限公司,於 2026-03-04 移轉 24.474 MWh
台灣碳資產電業股份有限公司,存量能源股份有限公司(存量能源-台中靖鎰電廠),台灣碳資產電業股份有限公司,存量能源-台中靖鎰電廠,華南商業銀行股份有限公司,於 2026-04-01 移轉 25.134 MWh
台灣碳資產電業股份有限公司,存量能源股份有限公司(存量能源-台中靖鎰電廠),台灣碳資產電業股份有限公司,存量能源-台中靖鎰電廠,華南商業銀行股份有限公司,於 2026-05-20 移轉 35.363 MWh
台灣碳資產電業股份有限公司,存量能源股份有限公司(存量能源-台中壯佳果電廠),台灣碳資產電業股份有限公司,存量能源-台中壯佳果電廠,華南商業銀行股份有限公司,於 2026-03-04 移轉 83.804 MWh
台灣碳資產電業股份有限公司,存量能源股份有限公司(存量能源-台中壯佳果電廠),台灣碳資產電業股份有限公司,存量能源-台中壯佳果電廠,華南商業銀行股份有限公司,於 2026-04-01 移轉 89.354 MWh
台灣碳資產電業股份有限公司,存量能源股份有限公司(存量能源-台中壯佳果電廠),台灣碳資產電業股份有限公司,存量能源-台中壯佳果電廠,華南商業銀行股份有限公司,於 2026-05-20 移轉 117.013 MWh
台灣碳資產電業股份有限公司,存量能源股份有限公司(彰化全興創新GSK地面型案),台灣碳資產電業股份有限公司,彰化全興創新GSK地面型案,華南商業銀行股份有限公司,於 2026-03-04 移轉 6.882 MWh
台灣碳資產電業股份有限公司,存量能源股份有限公司(彰化全興創新GSK地面型案),台灣碳資產電業股份有限公司,彰化全興創新GSK地面型案,華南商業銀行股份有限公司,於 2026-04-01 移轉 7.544 MWh
台灣碳資產電業股份有限公司,存量能源股份有限公司(彰化全興創新GSK地面型案),台灣碳資產電業股份有限公司,彰化全興創新GSK地面型案,華南商業銀行股份有限公司,於 2026-05-20 移轉 10.875 MWh
台灣碳資產電業股份有限公司,傑能光電系統有限公司(元長李雲石1期 & 2期),台灣碳資產電業股份有限公司,元長李雲石1期 & 2期,北港武德宮,於 2026-03-04 移轉 36.081 MWh
台灣碳資產電業股份有限公司,大昇科技有限公司(猴子園),台灣碳資產電業股份有限公司,猴子園,中友百貨股份有限公司,於 2026-03-04 移轉 11.865 MWh
台灣碳資產電業股份有限公司,大昇科技有限公司(猴子園),台灣碳資產電業股份有限公司,猴子園,中友百貨股份有限公司,於 2026-04-01 移轉 12.783 MWh
台灣碳資產電業股份有限公司,大昇科技有限公司(猴子園),台灣碳資產電業股份有限公司,猴子園,中友百貨股份有限公司,於 2026-05-20 移轉 15.374 MWh
台灣碳資產電業股份有限公司,萬陽能源科技股份有限公司(奇磐大里廠),台灣碳資產電業股份有限公司,奇磐大里廠,廣獲企業股份有限公司,於 2026-03-04 移轉 8.452 MWh
台灣碳資產電業股份有限公司,萬陽能源科技股份有限公司(奇磐大里廠),台灣碳資產電業股份有限公司,奇磐大里廠,廣獲企業股份有限公司,於 2026-04-01 移轉 7.456 MWh
台灣碳資產電業股份有限公司,萬陽能源科技股份有限公司(奇磐大里廠),台灣碳資產電業股份有限公司,奇磐大里廠,廣獲企業股份有限公司,於 2026-05-20 移轉 10.37 MWh
台灣碳資產電業股份有限公司,永豐太陽能能源有限公司(林振源),台灣碳資產電業股份有限公司,林振源,大豐膠囊工業股份有限公司,於 2026-03-04 移轉 8.643 MWh
台灣碳資產電業股份有限公司,永豐太陽能能源有限公司(林振源),台灣碳資產電業股份有限公司,林振源,大豐膠囊工業股份有限公司,於 2026-04-01 移轉 8.804 MWh
台灣碳資產電業股份有限公司,永豐太陽能能源有限公司(林振源),台灣碳資產電業股份有限公司,林振源,大豐膠囊工業股份有限公司,於 2026-05-20 移轉 9.442 MWh
台灣碳資產電業股份有限公司,永豐太陽能能源有限公司(瑞峰藝術彩鏡有限公司-2期),台灣碳資產電業股份有限公司,瑞峰藝術彩鏡有限公司-2期,大豐膠囊工業股份有限公司,於 2026-03-04 移轉 2.414 MWh
台灣碳資產電業股份有限公司,永豐太陽能能源有限公司(瑞峰藝術彩鏡有限公司-2期),台灣碳資產電業股份有限公司,瑞峰藝術彩鏡有限公司-2期,大豐膠囊工業股份有限公司,於 2026-04-01 移轉 2.496 MWh
台灣碳資產電業股份有限公司,永豐太陽能能源有限公司(瑞峰藝術彩鏡有限公司-2期),台灣碳資產電業股份有限公司,瑞峰藝術彩鏡有限公司-2期,大豐膠囊工業股份有限公司,於 2026-05-20 移轉 2.558 MWh
台灣碳資產電業股份有限公司,六維有限公司(六維南投),台灣碳資產電業股份有限公司,六維南投,台灣伊莎貝爾食品股份有限公司,於 2026-03-04 移轉 13.873 MWh
台灣碳資產電業股份有限公司,六維有限公司(六維南投),台灣碳資產電業股份有限公司,六維南投,台灣伊莎貝爾食品股份有限公司,於 2026-04-01 移轉 14.281 MWh
台灣碳資產電業股份有限公司,六維有限公司(六維南投),台灣碳資產電業股份有限公司,六維南投,台灣伊莎貝爾食品股份有限公司,於 2026-05-20 移轉 19.185 MWh
台灣碳資產電業股份有限公司,炬陽能源有限公司(周茂霖),台灣碳資產電業股份有限公司,周茂霖,誌建企業股份有限公司,於 2026-03-04 移轉 45.384 MWh
台灣碳資產電業股份有限公司,炬陽能源有限公司(周茂霖),台灣碳資產電業股份有限公司,周茂霖,誌建企業股份有限公司,於 2026-04-01 移轉 40.152 MWh
台灣碳資產電業股份有限公司,炬陽能源有限公司(周茂霖),台灣碳資產電業股份有限公司,周茂霖,誌建企業股份有限公司,於 2026-05-20 移轉 54.959 MWh
台灣碳資產電業股份有限公司,銘光綠能有限公司(吳秉昌),台灣碳資產電業股份有限公司,吳秉昌,廣獲企業股份有限公司,於 2026-03-04 移轉 26.867 MWh
台灣碳資產電業股份有限公司,銘光綠能有限公司(吳秉昌),台灣碳資產電業股份有限公司,吳秉昌,廣獲企業股份有限公司,於 2026-04-01 移轉 21.286 MWh
台灣碳資產電業股份有限公司,銘光綠能有限公司(吳秉昌),台灣碳資產電業股份有限公司,吳秉昌,廣獲企業股份有限公司,於 2026-05-20 移轉 29.327 MWh
台灣碳資產電業股份有限公司,銘峻企業社(渡子頭99場),台灣碳資產電業股份有限公司,渡子頭99場,廣獲企業股份有限公司,於 2026-03-04 移轉 9.892 MWh
台灣碳資產電業股份有限公司,銘峻企業社(渡子頭99場),台灣碳資產電業股份有限公司,渡子頭99場,廣獲企業股份有限公司,於 2026-04-01 移轉 8.675 MWh
台灣碳資產電業股份有限公司,銘峻企業社(渡子頭99場),台灣碳資產電業股份有限公司,渡子頭99場,廣獲企業股份有限公司,於 2026-05-20 移轉 12.039 MWh
台灣碳資產電業股份有限公司,存量能源股份有限公司(福東段477地號(一) (二) (三)),台灣碳資產電業股份有限公司,福東段477地號(一) (二) (三),高雄銀行股份有限公司,於 2026-03-04 移轉 37.82 MWh
台灣碳資產電業股份有限公司,存量能源股份有限公司(福東段477地號(一) (二) (三)),台灣碳資產電業股份有限公司,福東段477地號(一) (二) (三),高雄銀行股份有限公司,於 2026-04-01 移轉 29.929 MWh
台灣碳資產電業股份有限公司,存量能源股份有限公司(福東段477地號(一) (二) (三)),台灣碳資產電業股份有限公司,福東段477地號(一) (二) (三),高雄銀行股份有限公司,於 2026-05-13 移轉 5.384 MWh
台灣碳資產電業股份有限公司,存量能源股份有限公司(福東段477地號(一) (二) (三)),台灣碳資產電業股份有限公司,福東段477地號(一) (二) (三),高雄銀行股份有限公司,於 2026-05-20 移轉 53.466 MWh
台灣艾貴太陽能源股份有限公司,(台灣艾貴義竹發電廠),台灣艾貴太陽能源股份有限公司,台灣艾貴義竹發電廠,台灣積體電路製造股份有限公司,於 2026-03-25 移轉 18.562 MWh
台灣艾貴太陽能源股份有限公司,(台灣艾貴義竹發電廠),台灣艾貴太陽能源股份有限公司,台灣艾貴義竹發電廠,台灣積體電路製造股份有限公司,"於 2026-04-01 移轉 2,164.156 MWh"
台灣艾貴太陽能源股份有限公司,(台灣艾貴義竹發電廠),台灣艾貴太陽能源股份有限公司,台灣艾貴義竹發電廠,台灣積體電路製造股份有限公司,於 2026-04-08 移轉 112.222 MWh
台灣艾貴太陽能源股份有限公司,(台灣艾貴義竹發電廠),台灣艾貴太陽能源股份有限公司,台灣艾貴義竹發電廠,台灣積體電路製造股份有限公司,"於 2026-04-15 移轉 1,071.505 MWh"
台灣艾貴太陽能源股份有限公司,(台灣艾貴義竹發電廠),台灣艾貴太陽能源股份有限公司,台灣艾貴義竹發電廠,台灣積體電路製造股份有限公司,"於 2026-04-22 移轉 6,009.084 MWh"
台灣艾貴太陽能源股份有限公司,(台灣艾貴義竹發電廠),台灣艾貴太陽能源股份有限公司,台灣艾貴義竹發電廠,台灣積體電路製造股份有限公司,於 2026-04-29 移轉 335.962 MWh
台灣艾貴太陽能源股份有限公司,(台灣艾貴義竹發電廠),台灣艾貴太陽能源股份有限公司,台灣艾貴義竹發電廠,台灣積體電路製造股份有限公司,"於 2026-05-13 移轉 5,546.632 MWh"
台灣艾貴太陽能源股份有限公司,(台灣艾貴義竹發電廠),台灣艾貴太陽能源股份有限公司,台灣艾貴義竹發電廠,台灣積體電路製造股份有限公司,"於 2026-05-20 移轉 4,147.817 MWh"
台灣速力綠能股份有限公司,(速力綠能芳苑發電廠第二機組),台灣速力綠能股份有限公司,速力綠能芳苑發電廠第二機組,世界先進積體電路股份有限公司,於 2026-03-25 移轉 356.896 MWh
台灣速力綠能股份有限公司,(速力綠能芳苑發電廠第二機組),台灣速力綠能股份有限公司,速力綠能芳苑發電廠第二機組,世界先進積體電路股份有限公司,於 2026-04-08 移轉 380.636 MWh
台灣速力綠能股份有限公司,(速力綠能芳苑發電廠第二機組),台灣速力綠能股份有限公司,速力綠能芳苑發電廠第二機組,世界先進積體電路股份有限公司,於 2026-05-20 移轉 472.071 MWh
台灣速力綠能股份有限公司,(速力綠能芳苑發電廠第一機組),台灣速力綠能股份有限公司,速力綠能芳苑發電廠第一機組,世界先進積體電路股份有限公司,於 2026-03-25 移轉 484.979 MWh
台灣速力綠能股份有限公司,(速力綠能芳苑發電廠第一機組),台灣速力綠能股份有限公司,速力綠能芳苑發電廠第一機組,世界先進積體電路股份有限公司,於 2026-04-08 移轉 485.656 MWh
台灣速力綠能股份有限公司,(速力綠能芳苑發電廠第一機組),台灣速力綠能股份有限公司,速力綠能芳苑發電廠第一機組,世界先進積體電路股份有限公司,於 2026-05-20 移轉 625.672 MWh
台達能源股份有限公司,豐澕能環股份有限公司(食水嵙溪小水力發電廠),台達能源股份有限公司,食水嵙溪小水力發電廠,欣銓科技股份有限公司,於 2026-03-11 移轉 21.222 MWh
台達能源股份有限公司,豐澕能環股份有限公司(食水嵙溪小水力發電廠),台達能源股份有限公司,食水嵙溪小水力發電廠,欣銓科技股份有限公司,於 2026-04-22 移轉 54.767 MWh
